season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,TOD,Rush,Wind,Hum,prev_count
4,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,79,Morning,Not Rush,High,Medium,57.0
4,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,95,Afternoon,Not Rush,High,Medium,79.0
4,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,88,Afternoon,Not Rush,High,Medium,95.0
4,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,69,Afternoon,Not Rush,High,Medium,88.0
4,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,63,Afternoon,Not Rush,High,Medium,69.0
4,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,71,Afternoon,Not Rush,High,High,63.0
4,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,177,Evening,Rush,Medium,High,71.0
4,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,137,Evening,Rush,High,High,177.0
4,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,115,Evening,Not Rush,High,High,137.0
4,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,89,Evening,Not Rush,High,High,115.0
4,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,83,Night,Not Rush,High,High,89.0
4,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,55,Night,Not Rush,High,High,83.0
4,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,50,Night,Not Rush,High,High,55.0
4,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,9,Night,Not Rush,Low,High,50.0
4,0,2,1,0,5,1,2,0.32,0.3485,1.0,0.0,10,Night,Not Rush,Low,High,9.0
4,0,2,2,0,5,1,2,0.32,0.3485,1.0,0.0,3,Night,Not Rush,Low,High,10.0
4,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,2,Night,Not Rush,Medium,High,3.0
4,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,6,Night,Not Rush,Medium,High,2.0
4,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,11,Morning,Not Rush,Low,High,6.0
4,0,2,7,0,5,1,3,0.34,0.3333,1.0,0.1343,35,Morning,Rush,Medium,High,11.0
4,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,73,Morning,Rush,Medium,High,35.0
4,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,114,Morning,Not Rush,High,High,73.0
4,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,49,Morning,Not Rush,High,High,114.0
4,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,59,Morning,Not Rush,High,High,49.0
4,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,115,Afternoon,Not Rush,High,High,59.0
4,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,83,Afternoon,Not Rush,High,High,115.0
4,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,85,Afternoon,Not Rush,High,Medium,83.0
4,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,55,Afternoon,Not Rush,High,Medium,85.0
4,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,102,Afternoon,Not Rush,High,Medium,55.0
4,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,189,Evening,Rush,High,Medium,102.0
4,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,157,Evening,Rush,High,Medium,189.0
4,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,90,Evening,Not Rush,High,Medium,157.0
4,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,62,Evening,Not Rush,High,Medium,90.0
4,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,63,Night,Not Rush,High,Medium,62.0
4,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,50,Night,Not Rush,High,Medium,63.0
4,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,39,Night,Not Rush,High,Medium,50.0
4,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,28,Night,Not Rush,Medium,Medium,39.0
4,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,27,Night,Not Rush,High,Medium,28.0
4,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,12,Night,Not Rush,High,High,27.0
4,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,8,Night,Not Rush,Medium,Medium,12.0
4,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,2,Night,Not Rush,Low,High,8.0
4,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,10,Night,Not Rush,Medium,High,2.0
4,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,7,Morning,Not Rush,Low,High,10.0
4,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,22,Morning,Rush,Low,High,7.0
4,0,2,8,0,6,0,2,0.24,0.2879,0.6,0.0,57,Morning,Rush,Low,High,22.0
4,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,74,Morning,Not Rush,Medium,Medium,57.0
4,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,85,Morning,Not Rush,Medium,Medium,74.0
4,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,126,Morning,Not Rush,Low,Medium,85.0
4,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,160,Afternoon,Not Rush,Medium,Medium,126.0
4,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,174,Afternoon,Not Rush,High,Medium,160.0
4,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,211,Afternoon,Not Rush,High,Medium,174.0
4,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,165,Afternoon,Not Rush,High,Medium,211.0
4,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,171,Afternoon,Not Rush,High,Medium,165.0
4,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,183,Evening,Rush,High,Medium,171.0
4,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,137,Evening,Rush,Medium,Medium,183.0
4,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,94,Evening,Not Rush,High,Medium,137.0
4,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,68,Evening,Not Rush,Medium,Medium,94.0
4,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,68,Night,Not Rush,High,High,68.0
4,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,46,Night,Not Rush,High,High,68.0
4,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,34,Night,Not Rush,High,High,46.0
4,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,34,Night,Not Rush,High,High,34.0
4,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,37,Night,Not Rush,Medium,High,34.0
4,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,22,Night,Not Rush,Medium,High,37.0
4,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,11,Night,Not Rush,Low,High,22.0
4,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,2,Night,Not Rush,Medium,High,11.0
4,0,2,6,0,0,0,1,0.24,0.2879,0.87,0.0,3,Morning,Not Rush,Low,High,2.0
4,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,14,Morning,Rush,Medium,High,3.0
4,0,2,8,0,0,0,1,0.26,0.303,0.87,0.0,35,Morning,Rush,Low,High,14.0
4,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,59,Morning,Not Rush,Low,High,35.0
4,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,103,Morning,Not Rush,Medium,High,59.0
4,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,125,Morning,Not Rush,Medium,High,103.0
4,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,193,Afternoon,Not Rush,Low,Medium,125.0
4,0,2,13,0,0,0,1,0.42,0.4242,0.47,0.0,259,Afternoon,Not Rush,Low,Medium,193.0
4,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,282,Afternoon,Not Rush,Low,Medium,259.0
4,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,261,Afternoon,Not Rush,Medium,Medium,282.0
4,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,268,Afternoon,Not Rush,Medium,Medium,261.0
4,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,187,Evening,Rush,Medium,Medium,268.0
4,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,127,Evening,Rush,Medium,Medium,187.0
4,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,102,Evening,Not Rush,Medium,Medium,127.0
4,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,81,Evening,Not Rush,Low,Medium,102.0
4,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,69,Night,Not Rush,Medium,High,81.0
4,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,69,Night,Not Rush,Medium,High,69.0
4,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,59,Night,Not Rush,Medium,High,69.0
4,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,30,Night,Not Rush,Medium,High,59.0
4,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,8,Night,Not Rush,High,High,30.0
4,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,1,Night,Not Rush,Medium,High,8.0
4,0,2,5,0,1,1,2,0.34,0.3636,0.93,0.0,5,Night,Not Rush,Low,High,1.0
4,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,28,Morning,Not Rush,Medium,High,5.0
4,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,92,Morning,Rush,Medium,High,28.0
4,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,255,Morning,Rush,High,High,92.0
4,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,142,Morning,Not Rush,High,High,255.0
4,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,92,Morning,Not Rush,High,High,142.0
4,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,87,Morning,Not Rush,High,High,92.0
4,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,36,Afternoon,Not Rush,High,High,87.0
4,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,32,Afternoon,Not Rush,High,High,36.0
4,0,2,14,0,1,1,3,0.42,0.4242,1.0,0.2985,25,Afternoon,Not Rush,High,High,32.0
4,0,2,15,0,1,1,3,0.42,0.4242,1.0,0.2985,35,Afternoon,Not Rush,High,High,25.0
4,0,2,16,0,1,1,3,0.42,0.4242,1.0,0.1343,42,Afternoon,Not Rush,Medium,High,35.0
4,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,79,Evening,Rush,High,High,42.0
4,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,131,Evening,Rush,Medium,High,79.0
4,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,80,Evening,Not Rush,High,High,131.0
4,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,45,Evening,Not Rush,High,High,80.0
4,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,80,Night,Not Rush,High,High,45.0
4,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,76,Night,Not Rush,High,High,80.0
4,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,45,Night,Not Rush,High,High,76.0
1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,7,Night,Not Rush,High,High,45.0
1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,3,Night,Not Rush,High,High,7.0
1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,4,Night,Not Rush,High,High,3.0
1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,2,Night,Not Rush,High,High,4.0
1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,1,Night,Not Rush,High,High,2.0
1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,2,Night,Not Rush,High,High,1.0
1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,46,Morning,Not Rush,High,Medium,2.0
1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,107,Morning,Rush,High,Medium,46.0
1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,214,Morning,Rush,High,Medium,107.0
1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,124,Morning,Not Rush,High,Medium,214.0
1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,68,Morning,Not Rush,High,Medium,124.0
1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,56,Morning,Not Rush,High,Medium,68.0
1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,86,Afternoon,Not Rush,Medium,Medium,56.0
1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0.0,78,Afternoon,Not Rush,Low,Medium,86.0
1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,79,Afternoon,Not Rush,Medium,Medium,78.0
1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0.0,64,Afternoon,Not Rush,Low,Medium,79.0
1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,102,Afternoon,Not Rush,Low,Medium,64.0
1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,242,Evening,Rush,Low,Medium,102.0
1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,224,Evening,Rush,Medium,Medium,242.0
1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,119,Evening,Not Rush,Medium,Medium,224.0
1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,88,Evening,Not Rush,Low,High,119.0
1,0,3,21,0,2,1,1,0.26,0.303,0.56,0.0,63,Night,Not Rush,Low,Medium,88.0
1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,47,Night,Not Rush,Medium,High,63.0
1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,25,Night,Not Rush,High,High,47.0
1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,8,Night,Not Rush,Medium,High,25.0
1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,4,Night,Not Rush,Medium,High,8.0
1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,2,Night,Not Rush,Medium,High,4.0
1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,4,Night,Not Rush,High,High,2.0
1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,Night,Not Rush,Medium,High,4.0
1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,5,Night,Not Rush,High,High,1.0
1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,40,Morning,Not Rush,High,Medium,5.0
1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,110,Morning,Rush,High,High,40.0
1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,256,Morning,Rush,High,High,110.0
1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,148,Morning,Not Rush,High,Medium,256.0
1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,76,Morning,Not Rush,High,Medium,148.0
1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,73,Morning,Not Rush,High,Medium,76.0
1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,82,Afternoon,Not Rush,Medium,Medium,73.0
1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0.0,125,Afternoon,Not Rush,Low,Low,82.0
1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,96,Afternoon,Not Rush,High,Low,125.0
1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,110,Afternoon,Not Rush,High,Low,96.0
1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,139,Afternoon,Not Rush,High,Low,110.0
1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,268,Evening,Rush,High,Low,139.0
1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,201,Evening,Rush,High,Low,268.0
1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,150,Evening,Not Rush,High,Low,201.0
1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,95,Evening,Not Rush,High,Low,150.0
1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,71,Night,Not Rush,High,Low,95.0
1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,48,Night,Not Rush,High,Low,71.0
1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,22,Night,Not Rush,High,High,48.0
1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,13,Night,Not Rush,High,High,22.0
1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,1,Night,Not Rush,High,High,13.0
1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,3,Night,Not Rush,High,Low,1.0
1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,1,Night,Not Rush,High,Low,3.0
1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,1,Night,Not Rush,High,Medium,1.0
1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,8,Night,Not Rush,High,Medium,1.0
1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,35,Morning,Not Rush,High,Medium,8.0
1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,111,Morning,Rush,High,Medium,35.0
1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,220,Morning,Rush,High,Medium,111.0
1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,145,Morning,Not Rush,High,Medium,220.0
1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,56,Morning,Not Rush,Medium,Low,145.0
1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,50,Morning,Not Rush,Low,Low,56.0
1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,72,Afternoon,Not Rush,Medium,Low,50.0
1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,80,Afternoon,Not Rush,Low,Low,72.0
1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,78,Afternoon,Not Rush,Medium,Low,80.0
1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0.0,68,Afternoon,Not Rush,Low,Low,78.0
1,0,3,16,0,4,1,1,0.26,0.303,0.23,0.0,71,Afternoon,Not Rush,Low,Low,68.0
1,0,3,17,0,4,1,1,0.26,0.303,0.22,0.0,202,Evening,Rush,Low,Low,71.0
1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,167,Evening,Rush,High,Medium,202.0
1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,106,Evening,Not Rush,High,Medium,167.0
1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,70,Evening,Not Rush,Low,Medium,106.0
1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,51,Night,Not Rush,Medium,Medium,70.0
1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0.0,53,Night,Not Rush,Low,Medium,51.0
1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,23,Night,Not Rush,Low,Medium,53.0
1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,12,Night,Not Rush,Medium,Medium,23.0
1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,4,Night,Not Rush,Medium,High,12.0
1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,2,Night,Not Rush,Medium,High,4.0
1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,1,Night,Not Rush,High,High,2.0
1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,Night,Not Rush,Medium,High,1.0
1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,7,Night,Not Rush,Medium,High,1.0
1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,29,Morning,Not Rush,Low,High,7.0
1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,83,Morning,Rush,Medium,High,29.0
1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,228,Morning,Rush,Medium,High,83.0
1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,150,Morning,Not Rush,Medium,High,228.0
1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,66,Morning,Not Rush,High,High,150.0
1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,89,Morning,Not Rush,High,Medium,66.0
1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,97,Afternoon,Not Rush,Medium,Medium,89.0
1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,87,Afternoon,Not Rush,High,Medium,97.0
1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,95,Afternoon,Not Rush,High,Medium,87.0
1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,106,Afternoon,Not Rush,High,Medium,95.0
1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,118,Afternoon,Not Rush,Medium,Medium,106.0
1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,228,Evening,Rush,High,Medium,118.0
1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,187,Evening,Rush,High,Medium,228.0
1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,107,Evening,Not Rush,High,High,187.0
1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,87,Evening,Not Rush,Medium,High,107.0
1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,70,Night,Not Rush,High,High,87.0
1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,44,Night,Not Rush,Medium,High,70.0
1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,46,Night,Not Rush,Medium,High,44.0
1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,19,Night,Not Rush,Medium,High,46.0
1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,25,Night,Not Rush,Medium,High,19.0
1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,20,Night,Not Rush,Medium,High,25.0
1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,2,Night,Not Rush,Medium,High,20.0
1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,1,Night,Not Rush,Medium,High,2.0
1,0,3,5,0,6,0,2,0.3,0.303,1.0,0.1343,3,Night,Not Rush,Medium,High,1.0
1,0,3,6,0,6,0,2,0.3,0.2879,1.0,0.2239,4,Morning,Not Rush,High,High,3.0
1,0,3,7,0,6,0,2,0.3,0.2727,1.0,0.2985,15,Morning,Rush,High,High,4.0
1,0,3,8,0,6,0,2,0.3,0.2727,1.0,0.2985,45,Morning,Rush,High,High,15.0
1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,63,Morning,Not Rush,High,High,45.0
1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,103,Morning,Not Rush,Medium,High,63.0
1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,159,Morning,Not Rush,High,High,103.0
1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,167,Afternoon,Not Rush,High,High,159.0
1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,190,Afternoon,Not Rush,High,High,167.0
1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,198,Afternoon,Not Rush,High,Medium,190.0
1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,205,Afternoon,Not Rush,High,High,198.0
1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,204,Afternoon,Not Rush,High,Medium,205.0
1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,164,Evening,Rush,High,Medium,204.0
1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,152,Evening,Rush,High,Medium,164.0
1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,89,Evening,Not Rush,High,High,152.0
1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,70,Evening,Not Rush,High,High,89.0
1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,72,Night,Not Rush,High,High,70.0
1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,63,Night,Not Rush,High,High,72.0
1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,44,Night,Not Rush,High,High,63.0
1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,52,Night,Not Rush,High,High,44.0
1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,39,Night,Not Rush,High,High,52.0
1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,32,Night,Not Rush,High,High,39.0
1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,11,Night,Not Rush,High,High,32.0
1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,3,Night,Not Rush,High,High,11.0
1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,2,Morning,Not Rush,High,High,3.0
1,0,3,7,0,0,0,3,0.42,0.4242,1.0,0.4478,5,Morning,Rush,High,High,2.0
1,0,3,8,0,0,0,2,0.4,0.4091,1.0,0.2985,9,Morning,Rush,High,High,5.0
1,0,3,9,0,0,0,2,0.42,0.4242,1.0,0.2836,22,Morning,Not Rush,High,High,9.0
1,0,3,10,0,0,0,2,0.42,0.4242,1.0,0.2985,31,Morning,Not Rush,High,High,22.0
1,0,3,11,0,0,0,2,0.42,0.4242,1.0,0.2239,62,Morning,Not Rush,High,High,31.0
1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,79,Afternoon,Not Rush,High,High,62.0
1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,105,Afternoon,Not Rush,High,High,79.0
1,0,3,14,0,0,0,3,0.44,0.4394,1.0,0.2239,39,Afternoon,Not Rush,High,High,105.0
1,0,3,15,0,0,0,3,0.44,0.4394,1.0,0.2239,7,Afternoon,Not Rush,High,High,39.0
1,0,3,16,0,0,0,3,0.36,0.3333,1.0,0.2836,11,Afternoon,Not Rush,High,High,7.0
1,0,3,17,0,0,0,3,0.34,0.303,1.0,0.2985,25,Evening,Rush,High,High,11.0
1,0,3,18,0,0,0,3,0.32,0.2879,1.0,0.3582,23,Evening,Rush,High,High,25.0
1,0,3,19,0,0,0,3,0.3,0.2576,1.0,0.4925,11,Evening,Not Rush,High,High,23.0
1,0,3,20,0,0,0,3,0.28,0.2424,1.0,0.4179,11,Evening,Not Rush,High,High,11.0
1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,7,Night,Not Rush,High,High,11.0
1,0,3,22,0,0,0,2,0.22,0.197,1.0,0.3881,10,Night,Not Rush,High,High,7.0
1,0,3,23,0,0,0,2,0.22,0.197,1.0,0.4179,9,Night,Not Rush,High,High,10.0
1,0,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,4,Night,Not Rush,High,High,9.0
1,0,3,1,0,1,1,3,0.2,0.1818,1.0,0.3284,2,Night,Not Rush,High,High,4.0
1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,1,Night,Not Rush,High,High,2.0
1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,Night,Not Rush,High,High,1.0
1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,1,Night,Not Rush,High,High,1.0
1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,34,Morning,Not Rush,High,High,1.0
